URL,Price,Intérieurs - Chargeur CD,Intérieurs - Autoradio CD,Sécurité - Airbags rideaux,Fonctionnels - Climatisation automatique,Spécifications - Nombre de portes,Intérieurs - Sièges massants,Intérieurs - Autoradio CD/Mp3,Intérieurs - 3 appuis têtes arrières,Extérieurs - Coffre électrique,Sécurité - ABS,Intérieurs - Sièges réglables en hauteur,Extérieurs - Radar de recul,Sécurité - Fixations ISOFIX,Carrosserie,Extérieurs - Toit panoramique,Motorisation - Énergie,Sécurité - Anti-démarrage électronique,Intérieurs - Sièges sport,Fonctionnels - Direction assistée,Fonctionnels - Vitres électriques,Sécurité - Radiateur tropicalisé,Extérieurs - Jantes en alliage,Spécifications - Modèle,Motorisation - Transmission,Énergie,Date de l'annonce,Intérieurs - Accoudoir arrière,Extérieurs - Caméras 360,Fonctionnels - Allumage automatique des feux,"Intérieurs - Connectivité Aux, usb, iPod",Intérieurs - Android Auto,Anciens propriétaires,Extérieurs - Feux à LED,Sécurité - Contrôle de pression des pneus,Fonctionnels - Rétroviseurs rabattables,Spécifications - Couleur intérieure,Sécurité - Airbags frontaux,Motorisation - Puissance cumulée,Intérieurs - Sièges ventilés,Intérieurs - Autoradio,Transmission,Puissance fiscale,Fonctionnels - Parkassist,Mise en circulation,Extérieurs - Toit ouvrant,Extérieurs - Phares Full LED,Intérieurs - Apple Carplay,Intérieurs - Volant réglable hauteur/profondeur,Extérieurs - Vitres teintées,Spécifications - Sellerie,Motorisation - Puissance,Intérieurs - Sièges électriques,Fonctionnels - Climatisation,Boite vitesse,Gouvernorat,Spécifications - Nombre de places,Fonctionnels - Suspension pneumatique,Extérieurs - Lave Phares,Extérieurs - Peinture métallisée,Sécurité - Anti-patinage,Motorisation - Moteur,Intérieurs - Boîte à gants réfrigérée,Extérieurs - Phares au xénon,Sécurité - Airbags latéraux,Fonctionnels - Ordinateur de bord,Spécifications - Génération,Spécifications - Couleur extérieure,Intérieurs - Volant/levier de vitesse en cuir,Intérieurs - Navigation,Spécifications - Carrosserie,Fonctionnels - Régulateur de vitesse,Motorisation - Puissance thermique,Motorisation - Boite vitesse,Spécifications - Marque,Sécurité - Alarme anti-intrusion,Intérieurs - Accoudoir avant,Kilométrage,Fonctionnels - Rétroviseurs électriques,Motorisation - Cylindrée,Intérieurs - Sièges chauffants,Intérieurs - Instrumentation numérique,Extérieurs - Caméra de recul,État général,Fonctionnels - Accès sans clé,Intérieurs - Bluetooth,Intérieurs - Volant multi-fonctions,Motorisation - Puissance fiscale,Intérieurs - Volant chauffant,Sécurité - Pneumatiques runflat,Fonctionnels - Bouton Start & Stop,Fonctionnels - Conduite semi-autonome,Fonctionnels - Fermeture centralisée,Fonctionnels - Détecteur de pluie,Intérieurs - Palettes au volant,Intérieurs - Vitres teintées,Intérieurs - Affichage tête haute,Extérieurs - Antibrouillards
https://www.automobile.tn/fr/occasion/dacia/duster/118205,69000.0,No,Yes,No,No,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,SUV,No,Diesel,No,No,Yes,No,No,Yes,Duster,Intégrale,Diesel,22.11.2025,No,No,Yes,No,Yes,1ère main,Yes,No,No,Noir,Yes,No,No,Yes,Intégrale,6 cv,No,09.2020,No,No,Yes,Yes,No,Tissu,No,No,Yes,Manuelle,Tunis,5,No,No,No,No,No,No,No,Yes,Yes,II 11/2017 - 06/2021,Gris argent,No,Yes,SUV,Yes,No,Manuelle,Dacia,No,No,130 000 km,Yes,1461 cm³,No,No,Yes,Très bon,No,Yes,No,6 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/119219,114000.0,No,Yes,Yes,Yes,4,No,Yes,Yes,No,Yes,No,Yes,Yes,Berline,No,Essence,Yes,No,Yes,Yes,No,Yes,Classe E,Propulsion,Essence,22.11.2025,No,No,Yes,No,No,1ère main,No,Yes,Yes,Marron,Yes,No,No,Yes,Propulsion,9 cv,No,05.2019,No,Yes,No,Yes,No,Cuir intégral,156 ch dyn,No,No,Automatique,Tunis,5,No,No,Yes,Yes,180 1.5 16V 9G-TRONIC  Boite auto,No,No,Yes,Yes,(213) Berline 01/2016 - 06/2020,Noir,Yes,No,Berline,Yes,No,Automatique,Mercedes-Benz,Yes,No,156 000 km,Yes,1497 cm³,No,No,No,Très bon,No,Yes,Yes,9 cv,No,Yes,Yes,No,Yes,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e-coupe/119894,198000.0,No,No,No,No,3,No,No,No,No,No,No,No,No,Coupé,No,Essence,No,No,No,No,No,No,Classe E coupé,Propulsion,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Propulsion,10 cv,No,10.2018,No,No,No,No,No,Cuir intégral,No,No,No,Automatique,Tunis,4,No,No,No,No,No,No,No,No,No,(238) Coupé 01/2017 - 06/2020,Noir,No,No,Coupé,No,No,Automatique,Mercedes-Benz,No,No,100 000 km,No,2000 cm³,No,No,No,Très bon,No,No,No,10 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/peugeot/2008/119120,42000.0,No,Yes,No,Yes,5,No,Yes,No,No,Yes,No,Yes,No,SUV,Yes,Essence,Yes,No,Yes,Yes,No,Yes,2008,Traction,Essence,22.11.2025,No,No,Yes,No,No,1ère main,Yes,No,Yes,Gris,Yes,No,No,Yes,Traction,6 cv,No,05.2018,No,No,No,Yes,No,Tissu,110 ch dyn,No,No,Automatique,Tunis,5,No,No,Yes,Yes,1.2 THP Puretech 12V EAT6 S&S,Yes,No,No,Yes,(A94) 5HB 04/2013 - 08/2020,Noir,Yes,No,SUV,Yes,No,Automatique,Peugeot,No,No,127 000 km,Yes,1199 cm³,No,No,Yes,Très bon,No,Yes,Yes,6 cv,No,No,No,No,Yes,Yes,No,No,No,Yes
https://www.automobile.tn/fr/occasion/kia/rio/106741,58000.0,Yes,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Berline,No,Essence,Yes,Yes,Yes,Yes,Yes,Yes,Rio Berline,Traction,Essence,22.11.2025,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Noir,Yes,No,Yes,Yes,Traction,6 cv,Yes,08.2019,No,Yes,Yes,Yes,Yes,Tissu,100 ch dyn,Yes,Yes,Automatique,Tunis,5,Yes,No,Yes,Yes,1.4 i-CVVT 16V,Yes,Yes,Yes,Yes,IV Sedan 01/2019 - 12/2022,Noir,Yes,Yes,Berline,Yes,No,Automatique,KIA,Yes,Yes,114 000 km,Yes,1368 cm³,Yes,Yes,Yes,,Yes,Yes,Yes,6 cv,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
https://www.automobile.tn/fr/occasion/seat/ibiza/119828,61000.0,No,Yes,Yes,Yes,5,No,Yes,Yes,No,Yes,No,Yes,Yes,Citadine,Yes,Essence,Yes,No,Yes,Yes,No,Yes,Ibiza,Traction,Essence,22.11.2025,No,No,Yes,No,No,1ère main,No,Yes,Yes,Gris,Yes,No,No,Yes,Traction,4 cv,No,10.2021,Yes,Yes,No,Yes,No,Tissu,75 ch dyn,No,No,Manuelle,Tunis,5,No,No,No,Yes,1.0 i 12V,No,No,Yes,Yes,V 02/2017 - 06/2021,Blanc,Yes,No,Citadine,No,No,Manuelle,Seat,No,Yes,75 000 km,Yes,999 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,4 cv,No,No,No,No,Yes,Yes,No,No,No,Yes
https://www.automobile.tn/fr/occasion/hyundai/grand-i10/119827,45500.0,No,Yes,No,No,5,No,Yes,No,No,Yes,No,No,No,Citadine,No,Essence,Yes,No,Yes,Yes,No,Yes,Grand i10,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,Yes,Noir,Yes,No,No,Yes,Traction,4 cv,No,10.2023,No,No,No,No,No,Tissu,65 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,No,1.0 65cv populaire,Yes,No,No,Yes,II phase 2 10/2023 - Aujourd'hui,Noir,Yes,No,Citadine,No,No,Manuelle,Hyundai,Yes,No,30 000 km,Yes,998 cm³,No,No,No,Très bon,No,Yes,Yes,4 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/dacia/sandero/119927,35500.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Citadine,No,Essence,No,No,No,No,No,No,Sandero,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,5 cv,No,06.2014,No,No,No,No,No,Similicuir,90 ch dyn,No,No,Manuelle,Tunis,5,No,No,No,No,0.9 TCe 12V eco2,No,No,No,No,II 10/2012 - 12/2016,Blanc,No,No,Citadine,No,No,Manuelle,Dacia,No,No,184 000 km,No,1000 cm³,No,No,No,Normal,No,No,No,5 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/audi/q3-sportback/119829,150000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Diesel,No,No,No,No,No,No,Q3 Sportback,Traction,Diesel,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Gris,No,No,No,No,Traction,8 cv,No,10.2020,No,No,No,No,No,Cuir partiel,150 ch dyn,No,No,Automatique,Tunis,5,No,No,No,No,35 2.0 TDI 16V S Tronic7,No,No,No,No,Série 2 (F3N) Sportback 06/2019 - Aujourd'hui,Blanc,No,No,SUV,No,No,Automatique,Audi,No,No,120 000 km,No,1968 cm³,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/great-wall/h6/120019,68000.0,No,Yes,Yes,Yes,5,No,Yes,No,No,Yes,No,Yes,Yes,SUV,Yes,Essence,Yes,No,Yes,Yes,No,Yes,Haval H6,Traction,Essence,22.11.2025,Yes,Yes,Yes,No,Yes,1ère main,No,Yes,Yes,Marron,Yes,No,No,Yes,Traction,9 cv,Yes,11.2021,Yes,Yes,Yes,Yes,No,Similicuir,143 ch dyn,Yes,No,Automatique,Tunis,5,No,No,Yes,No,1.5 T 143cv boite auto,No,No,Yes,Yes,II 01/2019 - 06/2021,Noir,Yes,No,SUV,Yes,No,Automatique,GWM,Yes,Yes,103 000 km,Yes,1499 cm³,No,Yes,No,Très bon,Yes,Yes,Yes,9 cv,No,No,Yes,No,Yes,Yes,No,No,No,Yes
https://www.automobile.tn/fr/occasion/kia/rio/120021,57000.0,No,Yes,No,No,4,No,Yes,No,No,Yes,Yes,Yes,Yes,Berline,No,Essence,Yes,No,Yes,Yes,No,Yes,Rio Berline,Traction,Essence,22.11.2025,No,No,Yes,No,No,1ère main,Yes,No,No,Gris,Yes,No,No,Yes,Traction,6 cv,No,11.2021,No,No,Yes,Yes,Yes,Tissu,100 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,No,1.4 L,No,No,No,Yes,IV Sedan 01/2019 - 12/2022,Gris argent,No,No,Berline,No,No,Manuelle,KIA,No,Yes,95 000 km,Yes,1368 cm³,No,No,Yes,Très bon,No,Yes,No,6 cv,No,No,No,No,Yes,No,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/nissan/patrol/120078,64000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Diesel,No,No,No,No,No,No,Patrol,Intégrale,Diesel,22.11.2025,No,No,No,No,No,2ème main,No,No,No,Gris,No,No,No,No,Intégrale,15 cv,No,02.2005,No,No,No,No,No,Cuir intégral,No,No,No,Manuelle,Tunis,5,No,No,No,No,No,No,No,No,No,(Y61) 08/2004 - 03/2010,Gris argent,No,No,SUV,No,No,Manuelle,Nissan,No,No,260 000 km,No,4200 cm³,No,No,No,Très bon,No,No,No,15 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/bmw/serie-6/120089,120000.0,Yes,Yes,No,Yes,2,No,Yes,No,No,Yes,No,Yes,No,Coupé,No,Essence,No,No,No,Yes,No,No,Série 6,Propulsion,Essence,22.11.2025,No,No,Yes,No,Yes,1ère main,Yes,Yes,No,Noir,No,No,No,No,Propulsion,24 cv,No,02.2005,No,No,No,Yes,No,Cuir intégral,333 ch dyn,No,Yes,Automatique,Tunis,4,No,No,No,Yes,645Ci 4.4 i 333cv,No,No,No,No,(E63) Coupé 09/2003 - 08/2007,Noir,Yes,No,Coupé,No,No,Automatique,BMW,No,No,50 000 km,No,4500 cm³,Yes,No,No,Très bon,Yes,Yes,Yes,24 cv,No,No,No,No,No,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/120092,195000.0,Yes,Yes,Yes,Yes,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Berline,No,Hybride rechargeable essence,Yes,Yes,Yes,Yes,No,Yes,Classe E,Propulsion,Hybride rechargeable essence,22.11.2025,Yes,Yes,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Noir,No,320 ch dyn,Yes,Yes,Propulsion,10 cv,Yes,11.2022,No,Yes,Yes,Yes,No,Cuir partiel,No,Yes,Yes,Automatique,Tunis,5,No,No,Yes,No,300 e 2.0 i 16V 320 EQ Power 9G-TRONIC,No,Yes,Yes,Yes,(213) Phase 2 Berline 07/2020 - 12/2022,Noir,Yes,Yes,Berline,Yes,211 ch dyn,Automatique,Mercedes-Benz,No,Yes,55 000 km,Yes,3000 cm³,Yes,No,Yes,Très bon,Yes,Yes,Yes,10 cv,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/renault/clio/120156,46500.0,No,Yes,No,No,5,No,Yes,No,No,Yes,No,No,No,Citadine,No,Essence,No,No,Yes,No,No,No,Clio,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,No,Yes,No,Noir,Yes,No,No,Yes,Traction,5 cv,No,09.2018,No,No,No,Yes,Yes,Tissu,75 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,No,1.2 L,No,No,Yes,Yes,IV 5 Portes Phase 2 11/2016 - 08/2020,Noir,No,No,Citadine,No,No,Manuelle,Renault,No,No,48 000 km,Yes,1149 cm³,No,No,No,Très bon,No,Yes,No,5 cv,No,No,Yes,No,Yes,No,No,Yes,No,No
https://www.automobile.tn/fr/occasion/citroen/c4-cactus/120093,35900.0,No,Yes,Yes,No,5,No,Yes,No,No,Yes,No,Yes,No,Compacte,No,Essence,No,No,No,No,No,Yes,C4 Cactus,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,Yes,No,No,Gris,Yes,No,No,Yes,Traction,5 cv,No,03.2017,No,No,No,Yes,No,Tissu,82 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,No,1.2 VTi 12V,No,No,Yes,No,05/2014 - 11/2017,Noir,No,No,Compacte,No,No,Manuelle,Citroën,No,No,180 000 km,No,1199 cm³,No,No,No,Très bon,No,No,No,5 cv,No,No,No,No,No,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/kia/picanto/120168,44500.0,No,Yes,No,No,5,No,Yes,No,No,Yes,Yes,Yes,Yes,Citadine,No,Essence,Yes,No,Yes,Yes,No,Yes,Picanto,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,Yes,No,No,Noir,Yes,No,No,Yes,Traction,4 cv,No,12.2021,No,No,No,No,Yes,Tissu,84 ch dyn,No,Yes,Automatique,Tunis,5,No,No,Yes,No,1.2 DPI 16V BVR5 ISG,No,No,No,Yes,(JA) Phase 2 07/2020 - Aujourd'hui,Gris anthracite,No,No,Citadine,No,No,Automatique,KIA,No,No,63 000 km,Yes,1197 cm³,No,No,No,Très bon,No,Yes,Yes,4 cv,No,No,No,No,Yes,No,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/mazda/3-sedan/120167,64000.0,No,Yes,Yes,Yes,4,No,Yes,Yes,No,Yes,Yes,No,Yes,Berline,No,Essence,Yes,No,Yes,Yes,No,Yes,3 sedan,Traction,Essence,22.11.2025,Yes,No,Yes,No,Yes,1ère main,Yes,No,Yes,Noir,Yes,No,No,Yes,Traction,6 cv,No,06.2021,Yes,Yes,Yes,Yes,No,Tissu,112 ch dyn,No,No,Manuelle,Tunis,5,No,No,No,No,1.5 L Skyactiv-G,No,No,Yes,Yes,Mazda 3 IV Berline 03/2019 - 03/2022,Gris anthracite,Yes,No,Berline,Yes,No,Manuelle,Mazda,Yes,Yes,76 000 km,Yes,1496 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,6 cv,No,No,Yes,No,Yes,Yes,No,No,Yes,No
https://www.automobile.tn/fr/occasion/volkswagen/passat/120174,49500.0,No,Yes,Yes,Yes,4,No,Yes,No,No,Yes,No,Yes,Yes,Berline,No,Essence,Yes,No,Yes,Yes,No,Yes,Passat,Traction,Essence,22.11.2025,No,No,No,No,No,1ère main,Yes,Yes,No,Marron,Yes,No,No,Yes,Traction,7 cv,No,09.2016,No,No,No,Yes,No,Tissu,125 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,Yes,1.4 TSI 16V,No,No,Yes,Yes,B8 Berline 08/2014 - 07/2019,Blanc,Yes,No,Berline,Yes,No,Manuelle,Volkswagen,No,Yes,283 000 km,Yes,1395 cm³,No,No,No,Très bon,No,Yes,Yes,7 cv,No,No,Yes,No,Yes,Yes,No,No,No,Yes
https://www.automobile.tn/fr/occasion/volkswagen/tiguan/120260,66000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Diesel,No,No,No,No,No,No,Tiguan,Traction,Diesel,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,8 cv,No,03.2014,No,No,No,No,No,Cuir intégral,No,No,No,Manuelle,Tunis,5,No,No,No,No,No,No,No,No,No,I Phase 2 05/2011 - 12/2015,Blanc,No,No,SUV,No,No,Manuelle,Volkswagen,No,No,299 000 km,No,2000 cm³,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/peugeot/508/120185,34000.0,No,Yes,No,Yes,5,No,Yes,No,No,Yes,No,No,Yes,Berline,No,Essence,No,No,Yes,Yes,No,Yes,508,Traction,Essence,22.11.2025,Yes,No,Yes,Yes,No,2ème main,No,Yes,Yes,Gris,No,No,No,No,Traction,7 cv,No,09.2011,No,No,No,Yes,No,Tissu,150 ch dyn,No,No,Automatique,Tunis,5,No,No,No,No,1.6 THP 16V,No,No,No,Yes,I Berline 09/2010 - 09/2014,Noir,No,No,Berline,Yes,No,Automatique,Peugeot,No,Yes,229 000 km,Yes,1600 cm³,No,No,No,Très bon,Yes,Yes,Yes,7 cv,No,No,No,No,Yes,Yes,No,No,Yes,No
https://www.automobile.tn/fr/occasion/kia/picanto/120227,56000.0,No,Yes,No,No,5,No,Yes,No,No,Yes,Yes,Yes,Yes,Citadine,No,Essence,Yes,No,Yes,Yes,No,Yes,Picanto,Traction,Essence,22.11.2025,No,No,Yes,No,No,1ère main,No,No,Yes,Gris,Yes,No,No,Yes,Traction,5 cv,No,10.2025,No,No,Yes,No,No,Tissu,84 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,No,1.2 DPI 16V ISG,No,No,No,Yes,(JA) Phase 2 07/2020 - Aujourd'hui,Noir,No,No,Citadine,No,No,Manuelle,KIA,No,Yes,117 km,Yes,1197 cm³,No,Yes,Yes,Très bon,No,Yes,Yes,5 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/suzuki/celerio/120271,38500.0,No,Yes,No,No,5,No,Yes,No,No,Yes,No,Yes,No,Citadine,No,Essence,No,No,Yes,Yes,No,Yes,Celerio,Traction,Essence,22.11.2025,No,No,No,No,Yes,1ère main,No,No,No,Noir,Yes,No,No,Yes,Traction,4 cv,No,09.2023,No,No,Yes,No,No,Tissu,68 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,No,1.0 L GL,No,No,No,No,06/2022 - Aujourd'hui,Bleu,No,No,Citadine,No,No,Manuelle,Suzuki,Yes,No,30 000 km,Yes,998 cm³,No,No,No,Très bon,No,Yes,No,4 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/120470,76000.0,No,Yes,Yes,Yes,4,No,Yes,Yes,No,Yes,No,No,Yes,Berline,Yes,Essence,Yes,No,Yes,Yes,No,Yes,Classe C,Propulsion,Essence,22.11.2025,No,No,Yes,No,No,1ère main,Yes,Yes,No,Noir,Yes,No,No,Yes,Propulsion,8 cv,No,01.2015,Yes,No,No,Yes,No,Tissu,156 ch dyn,No,No,Manuelle,Tunis,5,No,No,No,Yes,180 CGI 1.6 16V,No,No,Yes,Yes,(205) Berline Phase 1 03/2014 - 09/2018,Blanc,Yes,No,Berline,Yes,No,Manuelle,Mercedes-Benz,No,No,200 000 km,Yes,1595 cm³,No,No,No,Très bon,No,Yes,Yes,8 cv,No,No,No,No,Yes,No,No,No,No,No
https://www.automobile.tn/fr/occasion/kia/picanto/120357,40500.0,No,Yes,No,No,5,No,Yes,No,No,Yes,Yes,Yes,Yes,Citadine,No,Essence,Yes,No,Yes,Yes,No,Yes,Picanto,Traction,Essence,22.11.2025,No,No,Yes,No,No,1ère main,Yes,No,No,Noir,Yes,No,No,Yes,Traction,5 cv,No,11.2022,No,No,Yes,No,Yes,Tissu,84 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,Yes,No,1.2 DPI 16V ISG,No,No,No,Yes,(JA) Phase 2 07/2020 - Aujourd'hui,Rouge,No,No,Citadine,No,No,Manuelle,KIA,No,No,98 000 km,Yes,1197 cm³,No,No,Yes,Très bon,No,Yes,Yes,5 cv,No,No,No,No,Yes,No,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/120359,129000.0,No,Yes,Yes,Yes,4,No,Yes,Yes,No,Yes,No,Yes,Yes,Berline,No,Essence,Yes,No,Yes,Yes,Yes,Yes,Classe E,Propulsion,Essence,22.11.2025,Yes,No,Yes,No,Yes,1ère main,Yes,Yes,Yes,Marron,Yes,No,No,Yes,Propulsion,9 cv,No,01.2021,No,Yes,Yes,Yes,No,Cuir partiel,156 ch dyn,No,No,Automatique,Tunis,5,No,No,Yes,Yes,180 1.5 Ti 16V 9G-TRONIC,No,No,Yes,Yes,(213) Phase 2 Berline 07/2020 - 12/2022,Noir,Yes,No,Berline,Yes,No,Automatique,Mercedes-Benz,Yes,Yes,190 000 km,Yes,1497 cm³,No,No,Yes,Très bon,No,Yes,Yes,9 cv,No,Yes,Yes,No,Yes,Yes,No,No,No,No
https://www.automobile.tn/fr/occasion/audi/q3/120493,85000.0,No,Yes,No,Yes,5,No,Yes,Yes,No,No,No,Yes,Yes,SUV,Yes,Essence,Yes,No,Yes,Yes,Yes,Yes,Q3,Traction,Essence,22.11.2025,No,No,Yes,No,No,2ème main,Yes,No,Yes,Gris,No,No,No,Yes,Traction,8 cv,No,11.2017,No,No,No,Yes,Yes,Cuir intégral,150 ch dyn,Yes,No,Automatique,Tunis,5,No,Yes,No,Yes,1.4 TFSi 16V S Tronic6,No,Yes,No,Yes,Série 1 (8U) phase 2 11/2014 - 06/2019,Bleu,Yes,No,SUV,Yes,No,Automatique,Audi,No,Yes,190 000 km,Yes,1395 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,8 cv,No,No,No,No,Yes,Yes,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c-coupe/120566,72000.0,No,Yes,Yes,Yes,2,No,Yes,Yes,No,Yes,No,Yes,Yes,Coupé,Yes,Essence,Yes,No,Yes,No,No,Yes,Classe C coupé,Propulsion,Essence,22.11.2025,Yes,No,No,No,No,1ère main,Yes,No,Yes,Noir,Yes,No,No,Yes,Propulsion,9 cv,No,05.2013,Yes,No,No,Yes,Yes,Cuir intégral,156 ch dyn,Yes,No,Automatique,Tunis,4,No,No,Yes,Yes,180 1.6 i 16V 7G-TRONIC+,No,No,Yes,Yes,(204) Phase 2 Coupé 04/2011 - 08/2015,Blanc,No,No,Coupé,Yes,No,Automatique,Mercedes-Benz,Yes,Yes,100 000 km,Yes,1595 cm³,No,No,No,Très bon,No,Yes,Yes,9 cv,No,No,No,No,Yes,No,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/bmw/serie-5/120504,42000.0,Yes,No,Yes,Yes,5,No,Yes,Yes,No,Yes,Yes,Yes,No,Berline,No,Essence,No,No,Yes,Yes,No,Yes,Série 5,Propulsion,Essence,22.11.2025,Yes,No,Yes,Yes,Yes,2ème main,No,Yes,Yes,Noir,No,No,No,Yes,Propulsion,13 cv,No,11.2008,Yes,No,No,Yes,No,Cuir intégral,211 ch dyn,Yes,No,Automatique,Tunis,5,No,No,Yes,No,525i 3.0 i 24V Automatic,No,Yes,No,Yes,(E60) LCI Berline 01/2007 - 04/2010,Gris argent,Yes,No,Berline,Yes,No,Automatique,BMW,No,Yes,177 000 km,Yes,2500 cm³,No,No,No,Très bon,Yes,Yes,Yes,13 cv,No,No,Yes,No,No,Yes,No,No,Yes,Yes
https://www.automobile.tn/fr/occasion/volkswagen/passat/118208,99000.0,No,Yes,Yes,Yes,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Berline,No,Diesel,Yes,No,Yes,Yes,No,Yes,Passat,Traction,Diesel,22.11.2025,Yes,No,Yes,No,Yes,1ère main,Yes,No,Yes,Noir,No,No,No,Yes,Traction,6 cv,No,09.2019,No,No,No,Yes,No,Tissu,120 ch dyn,No,No,Automatique,Tunis,5,No,No,No,No,1.6 TDI 16V BlueMotion DSG7,No,No,Yes,Yes,B8 Berline Phase 2 07/2019 - Aujourd'hui,Gris argent,Yes,No,Berline,Yes,No,Automatique,Volkswagen,No,Yes,157 000 km,Yes,1600 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,6 cv,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-a/117554,129000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Compacte,No,Essence,No,No,No,No,No,No,Classe A,Propulsion,Essence,22.11.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Propulsion,8 cv,No,03.2019,No,No,No,No,No,Cuir partiel,136 ch dyn,No,No,Automatique,Tunis,5,No,No,No,No,180 1.3 Ti 16V 7G-DCT,No,No,No,No,(W177) Hatchback 03/2018 - 02/2023,Noir,No,No,Compacte,No,No,Automatique,Mercedes-Benz,No,No,70 000 km,No,1600 cm³,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/glc/117535,169000.0,No,Yes,Yes,Yes,5,No,Yes,Yes,Yes,Yes,Yes,No,No,SUV,No,Hybride rechargeable essence,Yes,Yes,Yes,No,No,Yes,GLC,Intégrale,Hybride rechargeable essence,22.11.2025,Yes,No,Yes,Yes,Yes,2ème main,Yes,No,Yes,Noir,Yes,320 ch dyn,No,Yes,Intégrale,12 cv,No,08.2020,No,No,No,No,No,Cuir partiel,No,No,No,Automatique,Tunis,5,No,Yes,No,Yes,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,No,No,Yes,Yes,(X253) SUV Phase 2 04/2019 - 10/2022,Noir,Yes,No,SUV,Yes,211 ch dyn,Automatique,Mercedes-Benz,Yes,Yes,94 000 km,Yes,2000 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,12 cv,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
